"DateTime","Period","offered.by","taken.by","index","key","Group","Sender","Time","ClientTime","type","price","q","sender_x","sender_y","offerer_y","offerer_x","offerer","trade","text","order"
2016-02-08 21:39:00,1,"4",NA,"0",NA,1,NA,1454996340801285888,1454996340684,"offer","0.38","8.15",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:05,1,"2",NA,"0",NA,1,NA,1454996345800780288,1454996345683,"offer","3.25","-2.7",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:08,1,"2",NA,"1",NA,1,NA,1454996348805380864,1454996348681,"offer","0.01","14.89",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:08,1,"3",NA,"0",NA,1,NA,1454996348802135552,1454996348683,"offer","8.02","-1.72",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:08,1,"4","1",NA,"4-0",1,"1",1454996348807821312,1454996348686,"bid","0.38","4.22","5","6","5","6","4",TRUE,NA,NA
2016-02-08 21:39:10,1,"2",NA,"2",NA,1,NA,1454996350809070592,1454996350680,"offer","1.78","-1.25",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:10,1,"2",NA,"0",NA,1,NA,1454996350808658176,1454996350680,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:10,1,"3",NA,"1",NA,1,NA,1454996350798206208,1454996350681,"offer","0.68","-4.56",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:10,1,"3",NA,"0",NA,1,NA,1454996350797634560,1454996350681,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:11,1,"3",NA,"2",NA,1,NA,1454996351797680384,1454996351680,"offer","8.18","-1.02",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:11,1,"3",NA,"1",NA,1,NA,1454996351796689152,1454996351680,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:11,1,"4",NA,"1",NA,1,NA,1454996351815218432,1454996351681,"offer","0.57","5.06",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:11,1,"4",NA,"0",NA,1,NA,1454996351814667264,1454996351681,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:12,1,"1",NA,"0",NA,1,NA,1454996352807575808,1454996352690,"offer","0.42","14.26",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:13,1,"2",NA,"3",NA,1,NA,1.454996353226e+18,1454996353107,"offer","1.67","-2.4",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:13,1,"2",NA,"2",NA,1,NA,1454996353224568064,1454996353107,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:14,1,"4",NA,"2",NA,1,NA,1454996354796571648,1454996354680,"offer","1.59","-8.76",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:14,1,"2",NA,"4",NA,1,NA,1454996354831387392,1454996354680,"offer","1.24","3.43",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:14,1,"2",NA,"1",NA,1,NA,1.45499635483e+18,1454996354680,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:14,1,"1",NA,"1",NA,1,NA,1454996354853538560,1454996354729,"offer","0.66","8.74",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:14,1,"1",NA,"0",NA,1,NA,1454996354853028096,1454996354729,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:15,1,"2","3",NA,"2-4",1,"3",1454996355861180928,1454996355739,"bid","1.24","3.43","5","6","5","6","2",TRUE,NA,NA
2016-02-08 21:39:15,1,"1","3",NA,"1-1",1,"3",1454996355910947072,1454996355794,"bid","0.66","1.3199999999999998","1.5699999999999998","10.2532","7.6036","0.7800000000000002","1",TRUE,NA,NA
2016-02-08 21:39:15,1,"3",NA,"2",NA,1,NA,1454996355927768576,1454996355807,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:15,1,"4",NA,"1",NA,1,NA,1454996356033870592,1454996355916,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:15,1,"4",NA,"3",NA,1,NA,1454996356036616960,1454996355917,"offer","0.2","5.09",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:16,1,"4",NA,"4",NA,1,NA,1454996357035960576,1454996356917,"offer","11.87","-1.26",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:16,1,"4",NA,"2",NA,1,NA,1454996357034668800,1454996356917,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:17,1,"2",NA,"3",NA,1,NA,1454996357814508800,1454996357681,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:17,1,"2",NA,"5",NA,1,NA,1454996357814921728,1454996357682,"offer","1.9","-3.91",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:18,1,"1",NA,"2",NA,1,NA,1454996358837281280,1454996358719,"offer","0.58","6.48",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:18,1,"1",NA,"1",NA,1,NA,1454996358835820288,1454996358719,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:19,1,"3",NA,"3",NA,1,NA,1454996359823948800,1454996359700,"offer","1.22","8.95",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:19,1,"2",NA,"6",NA,1,NA,1454996359838566656,1454996359706,"offer","1.88","-7.53",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:19,1,"2",NA,"5",NA,1,NA,1454996359837587456,1454996359706,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:19,1,"1","4",NA,"1-2",1,"4",1454996359888840192,1454996359772,"bid","0.58","6.48","10.219999999999999","3.3964","6.7324","2.1","1",TRUE,NA,NA
2016-02-08 21:39:20,1,"3",NA,"3",NA,1,NA,1.454996360814e+18,1454996360696,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:20,1,"3",NA,"4",NA,1,NA,1454996360814573824,1454996360697,"offer","0.22","17.03",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:20,1,"1",NA,"3",NA,1,NA,1454996360834613248,1454996360707,"offer","2.44","-5.89",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:21,1,"2",NA,"7",NA,1,NA,1454996361833932544,1454996361683,"offer","2.36","-5.34",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:21,1,"2",NA,"6",NA,1,NA,1454996361832740352,1454996361683,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:21,1,"4",NA,"3",NA,1,NA,1454996361812814336,1454996361696,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:21,1,"3",NA,"5",NA,1,NA,1454996361818161664,1454996361701,"offer","0.16","21.44",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:21,1,"3",NA,"4",NA,1,NA,1454996361817734400,1454996361701,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:21,1,"4",NA,"5",NA,1,NA,1454996361867049216,1454996361750,"offer","1.31","5.27",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:24,1,"3",NA,"6",NA,1,NA,1454996364832675840,1454996364700,"offer","0.5","12.09",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:24,1,"3",NA,"5",NA,1,NA,1454996364832193536,1454996364700,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:24,1,"4","2",NA,"4-5",1,"2",1454996364844034304,1454996364724,"bid","1.31","5.27","9.43","0.7467999999999995","7.1548","3.7399999999999984","4",TRUE,NA,NA
2016-02-08 21:39:24,1,"2",NA,"7",NA,1,NA,1454996364849910528,1454996364732,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:24,1,"3","2",NA,"3-5",1,"2",1.454996364885e+18,1454996364768,"bid","0.16","3.0199999999999996","4.16","7.650499999999999","11.1244","0.25","3",TRUE,NA,NA
2016-02-08 21:39:24,1,"2",NA,"7",NA,1,NA,1454996364892058624,1454996364776,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:25,1,"3",NA,"7",NA,1,NA,1454996365818906112,1454996365683,"offer","0.72","14.29",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:25,1,"4",NA,"6",NA,1,NA,1454996365832858624,1454996365683,"offer","12.36","-1.4",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:25,1,"3",NA,"6",NA,1,NA,1454996365818521088,1454996365683,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:25,1,"4",NA,"4",NA,1,NA,1454996365832381952,1454996365683,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:25,1,"1",NA,"3",NA,1,NA,1454996365849564672,1454996365718,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:25,1,"1",NA,"4",NA,1,NA,1454996365851941888,1454996365719,"offer","2.79","-6.64",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:26,1,"2",NA,"8",NA,1,NA,1454996366801903104,1454996366680,"offer","85.24","-0.04",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:26,1,"2",NA,"7",NA,1,NA,1454996366797564928,1454996366680,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:26,1,"1",NA,"4",NA,1,NA,1454996366834364928,1454996366714,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:26,1,"1",NA,"5",NA,1,NA,1454996366839319040,1454996366715,"offer","9.43","-1.56",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:27,1,"2",NA,"9",NA,1,NA,1454996367829305344,1454996367681,"offer","2.02","3.7",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:27,1,"2",NA,"4",NA,1,NA,1454996367828877568,1454996367681,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:27,1,"3",NA,"8",NA,1,NA,1454996367852959744,1454996367714,"offer","0.42","17.88",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:27,1,"3",NA,"7",NA,1,NA,1454996367852762368,1454996367714,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:29,1,"2",NA,"10",NA,1,NA,1454996369804792064,1454996369684,"offer","10.1","-0.88",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:29,1,"2",NA,"8",NA,1,NA,1454996369803146496,1454996369684,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:29,1,"2","1",NA,"2-9",1,"1",1454996369911251200,1454996369776,"bid","2.02","3.7","8.58","2.974","8.1337","1.1400000000000006","2",TRUE,NA,NA
2016-02-08 21:39:29,1,"3","1",NA,"3-8",1,"1",1454996369922441216,1454996369802,"bid","0.42","4.17","4.88","10.448","10.6412","3.2699999999999996","3",TRUE,NA,NA
2016-02-08 21:39:29,1,"1",NA,"5",NA,1,NA,1454996369928401920,1454996369812,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:30,1,"3",NA,"9",NA,1,NA,1454996370867352064,1454996370716,"offer","0.44","8.33",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:30,1,"3",NA,"8",NA,1,NA,1454996370832898816,1454996370716,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:30,1,"1",NA,"6",NA,1,NA,1454996370841832960,1454996370721,"offer","0.25","12.84",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:30,1,"1",NA,"2",NA,1,NA,1454996370837681408,1454996370721,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:32,1,"4",NA,"7",NA,1,NA,1454996372838073088,1454996372700,"offer","128.22","-0.1",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:32,1,"4",NA,"6",NA,1,NA,1454996372817298176,1454996372700,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:32,1,"1",NA,"7",NA,1,NA,1454996372852515584,1454996372734,"offer","0.53","9.65",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:32,1,"1",NA,"6",NA,1,NA,1454996372850597120,1454996372734,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:33,1,"4",NA,"7",NA,1,NA,1454996373815368448,1454996373699,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:33,1,"4",NA,"8",NA,1,NA,1454996373820655872,1454996373704,"offer","10.58","-1.25",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:33,1,"3",NA,"10",NA,1,NA,1454996373830548480,1454996373710,"offer","0.59","5.89",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:33,1,"3",NA,"9",NA,1,NA,1454996373830027264,1454996373710,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:33,1,"1",NA,"8",NA,1,NA,1454996373896716544,1454996373728,"offer","0.45","13.4",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:33,1,"1",NA,"7",NA,1,NA,1454996373896195584,1454996373728,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:34,1,"3",NA,"11",NA,1,NA,1454996374835641600,1454996374708,"offer","1.31","-3.13",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:34,1,"3",NA,"2",NA,1,NA,1454996374834085120,1454996374708,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:34,1,"4",NA,"9",NA,1,NA,1454996374873776896,1454996374711,"offer","120.7","-0.08",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:34,1,"4",NA,"8",NA,1,NA,1454996374873215488,1454996374711,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:35,1,"4",NA,"9",NA,1,NA,1454996375826047744,1454996375710,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:35,1,"4",NA,"10",NA,1,NA,1454996375831203584,1454996375715,"offer","2.69","-6.68",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:35,1,"3","1",NA,"3-11",1,"1",1454996375927139328,1454996375796,"ask","1.31","3.13","0.71","12.1994","8.8898","7.4399999999999995","3",TRUE,NA,NA
2016-02-08 21:39:35,1,"1",NA,"8",NA,1,NA,1454996375930093568,1454996375813,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:35,1,"2","1",NA,"2-10",1,"1",1454996375955097600,1454996375837,"ask","10.1","0.010000000000000231","3.84","8.0991","0.6596999999999991","4.840000000000001","2",TRUE,NA,NA
2016-02-08 21:39:35,1,"1",NA,"8",NA,1,NA,1454996375960513792,1454996375844,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:36,1,"3","4",NA,"3-10",1,"4",1454996376860920576,1454996376744,"bid","0.59","5.89","9.009999999999998","0.2511000000000001","12.990099999999998","4.31","3",TRUE,NA,NA
2016-02-08 21:39:36,1,"4",NA,"5",NA,1,NA,1454996376868525568,1454996376752,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:36,1,"4",NA,"10",NA,1,NA,1454996376874752512,1454996376758,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:37,1,"4",NA,"11",NA,1,NA,1454996377835187712,1454996377682,"offer","0.03","13.34",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:37,1,"4",NA,"5",NA,1,NA,1454996377833979648,1454996377682,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:37,1,"3",NA,"12",NA,1,NA,1454996377884709888,1454996377767,"offer","8.69","-1.12",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:37,1,"3",NA,"11",NA,1,NA,1454996377883426560,1454996377767,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:39,1,"2",NA,"11",NA,1,NA,1454996379828422400,1454996379710,"offer","1.31","-3.04",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:39,1,"2",NA,"10",NA,1,NA,1454996379826970368,1454996379710,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:39,1,"3",NA,"13",NA,1,NA,1454996379855079168,1454996379736,"offer","0.32","-4.47",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:39,1,"3",NA,"12",NA,1,NA,1454996379853961216,1454996379736,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:39,1,"1",NA,"9",NA,1,NA,1454996379874979584,1454996379756,"offer","0.19","13.51",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:39,1,"1",NA,"8",NA,1,NA,1454996379874457856,1454996379756,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:40,1,"3","4",NA,"3-13",1,"4",1454996380851183872,1454996380735,"ask","0.32","4.47","3.1199999999999983","3.7261999999999995","9.514999999999999","10.2","3",TRUE,NA,NA
2016-02-08 21:39:40,1,"4",NA,"11",NA,1,NA,1454996380855038720,1454996380738,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:40,1,"2","4",NA,"2-11",1,"4",1454996380878902016,1454996380762,"ask","1.31","0.010000000000000675","7.589999999999998","2.2958","0.7607000000000014","4.83","2",TRUE,NA,NA
2016-02-08 21:39:40,1,"4",NA,"11",NA,1,NA,1454996380883246080,1454996380767,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:40,1,"1","3",NA,"1-9",1,"3",1454996381027960576,1454996380911,"bid","0.19","1.89","5.7299999999999995","10.9454","7.998099999999997","3.85","1",TRUE,NA,NA
2016-02-08 21:39:40,1,"3",NA,"13",NA,1,NA,1454996381033354496,1454996380917,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:41,1,"1",NA,"10",NA,1,NA,1454996381901804800,1454996381782,"offer","0.62","6.9",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:41,1,"1",NA,"9",NA,1,NA,1454996381899757056,1454996381782,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:43,1,"2","3",NA,"2-11",1,"3",1454996383870200576,1454996383754,"ask","1.31","1.49","3.84","11.304499999999999","0.7738000000000023","4.819999999999999","2",TRUE,NA,NA
2016-02-08 21:39:43,1,"1",NA,"11",NA,1,NA,1454996383883338240,1454996383756,"offer","0.2","15.61",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:43,1,"1",NA,"10",NA,1,NA,1454996383878953472,1454996383756,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:44,1,"3",NA,"14",NA,1,NA,1454996384839495424,1454996384721,"offer","0.09","9.55",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:44,1,"3",NA,"10",NA,1,NA,1454996384838818816,1454996384721,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:45,1,"4",NA,"12",NA,1,NA,1454996385856656896,1454996385686,"offer","3.43","-4.61",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:45,1,"4",NA,"10",NA,1,NA,1454996385856106752,1454996385686,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:46,1,"3",NA,"15",NA,1,NA,1454996386839185152,1454996386722,"offer","1.02","6.31",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:46,1,"3",NA,"14",NA,1,NA,1454996386838688768,1454996386722,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:46,1,"1",NA,"12",NA,1,NA,1454996386915401984,1454996386797,"offer","0.19","10.6",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:46,1,"1",NA,"11",NA,1,NA,1454996386914165760,1454996386797,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:47,1,"4",NA,"13",NA,1,NA,1454996387807457024,1454996387683,"offer","0.02","6.31",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:47,1,"4",NA,"11",NA,1,NA,1454996387803504384,1454996387683,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:47,1,"2","1",NA,"2-11",1,"1",1454996387946580992,1454996387829,"ask","1.31","0.27","5.74","7.638999999999998","2.7257000000000025","3.329999999999999","2",TRUE,NA,NA
2016-02-08 21:39:47,1,"1",NA,"12",NA,1,NA,1454996387953077248,1454996387836,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:48,1,"4",NA,"12",NA,1,NA,1454996388796303616,1454996388679,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:48,1,"4",NA,"14",NA,1,NA,1454996388797393664,1454996388680,"offer","2.81","-6.35",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:48,1,"1",NA,"13",NA,1,NA,1454996388944090880,1454996388825,"offer","12.85","-1.04",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:48,1,"1",NA,"5",NA,1,NA,1454996388942254080,1454996388825,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:48,1,"3",NA,"16",NA,1,NA,1454996388958497024,1454996388837,"offer","1.82","-3.33",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:48,1,"3",NA,"13",NA,1,NA,1454996388958187264,1454996388837,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:50,1,"4",NA,"15",NA,1,NA,1454996390841912064,1454996390680,"offer","6.6","-2.48",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:50,1,"4",NA,"14",NA,1,NA,1454996390836651008,1454996390680,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:52,1,"3",NA,"17",NA,1,NA,1454996392841936640,1454996392723,"offer","2.8","-2.49",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:52,1,"3",NA,"16",NA,1,NA,1454996392840614400,1454996392723,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:52,1,"1",NA,"14",NA,1,NA,1454996392877620224,1454996392756,"offer","6.55","-1.73",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:52,1,"1",NA,"13",NA,1,NA,1454996392872990208,1454996392756,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:53,1,"2","1",NA,"2-11",1,"1",1454996393949436672,1454996393832,"ask","1.31","1.2699999999999994","6.01","7.285299999999998","3.0794000000000024","3.059999999999999","2",TRUE,NA,NA
2016-02-08 21:39:53,1,"1",NA,"12",NA,1,NA,1.454996393963e+18,1454996393846,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:53,1,"3","1",NA,"3-17",1,"1",1454996394017085184,1454996393900,"ask","2.8","0.39000000000000057","7.279999999999999","5.621599999999998","9.352599999999999","5.33","3",TRUE,NA,NA
2016-02-08 21:39:53,1,"1",NA,"12",NA,1,NA,1454996394023224576,1454996393907,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:54,1,"2",NA,"9",NA,1,NA,1454996394798880512,1454996394681,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:54,1,"2",NA,"12",NA,1,NA,1454996394800206080,1454996394682,"offer","0.67","6.45",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:54,1,"3",NA,"17",NA,1,NA,1454996394848653568,1454996394731,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:54,1,"3",NA,"18",NA,1,NA,1454996394849314560,1454996394732,"offer","2.56","-1.97",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:54,1,"3","4",NA,"3-15",1,"4",1454996394955837440,1454996394838,"bid","1.02","6.31","7.599999999999999","2.282699999999999","10.444600000000001","4.9399999999999995","3",TRUE,NA,NA
2016-02-08 21:39:54,1,"4",NA,"15",NA,1,NA,1454996394961868544,1454996394842,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:54,1,"2","4",NA,"2-12",1,"4",1454996395013033216,1454996394866,"bid","0.67","0.9300000000000006","1.2899999999999991","8.718899999999998","4.743100000000002","1.7899999999999998","2",TRUE,NA,NA
2016-02-08 21:39:54,1,"4",NA,"15",NA,1,NA,1454996395018157568,1454996394870,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:54,1,"1",NA,"15",NA,1,NA,1454996395077296896,1454996394959,"offer","3.53","-4.9",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:54,1,"1",NA,"14",NA,1,NA,1454996395076187136,1454996394959,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:55,1,"2",NA,"12",NA,1,NA,1454996395810554624,1454996395693,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:55,1,"2",NA,"13",NA,1,NA,1454996395811836416,1454996395694,"offer","0.22","10.12",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:56,1,"3",NA,"18",NA,1,NA,1454996396864879616,1454996396746,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:56,1,"3",NA,"19",NA,1,NA,1454996396865348608,1454996396747,"offer","0.85","-3",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:58,1,"1",NA,"16",NA,1,NA,1454996398902652928,1454996398783,"offer","4.1","-3.8",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:58,1,"1",NA,"15",NA,1,NA,1454996398901449984,1454996398783,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:59,1,"3",NA,"20",NA,1,NA,1454996399855665408,1454996399738,"offer","1.22","-5.52",NA,NA,NA,NA,NA,FALSE,NA,1
2016-02-08 21:39:59,1,"3",NA,"19",NA,1,NA,1454996399855224320,1454996399738,"cancel",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,1
